starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 21 16:24:43 2022	1647854683	0	68	68	64
Mon Mar 21 16:24:43 2022	1647854683	3	65	69	65
Mon Mar 21 16:24:43 2022	1647854683	3	68	71	67
Mon Mar 21 16:24:43 2022	1647854683	3	652	654	651
Mon Mar 21 16:24:43 2022	1647854683	2	667	669	666
Mon Mar 21 16:24:43 2022	1647854683	3	690	693	689
Mon Mar 21 16:24:43 2022	1647854683	3	717	720	717
Mon Mar 21 16:24:43 2022	1647854683	3	723	726	722
Mon Mar 21 16:24:43 2022	1647854683	3	734	737	733
Mon Mar 21 16:24:43 2022	1647854683	3	742	745	742
Mon Mar 21 16:24:43 2022	1647854683	2	780	783	780
Mon Mar 21 16:24:43 2022	1647854683	3	790	793	790
Mon Mar 21 16:25:11 2022	1647854711	0	836	836	835
Mon Mar 21 16:25:11 2022	1647854711	0	885	885	884
Mon Mar 21 16:25:11 2022	1647854711	0	885	885	884
Mon Mar 21 16:25:11 2022	1647854711	0	942	942	942
Mon Mar 21 16:25:11 2022	1647854711	0	947	947	947
Mon Mar 21 16:24:47 2022	1647854687	0	955	955	954
Mon Mar 21 16:24:47 2022	1647854687	0	963	963	963
Mon Mar 21 16:25:11 2022	1647854711	0	964	964	963
Mon Mar 21 16:25:11 2022	1647854711	0	971	971	971
Mon Mar 21 16:25:11 2022	1647854711	0	974	974	974
Mon Mar 21 16:25:11 2022	1647854711	0	974	975	974
Mon Mar 21 16:25:11 2022	1647854711	0	974	975	974
Mon Mar 21 16:24:43 2022	1647854683	3	977	980	977
Mon Mar 21 16:25:11 2022	1647854711	0	981	981	980
Mon Mar 21 16:24:43 2022	1647854683	3	982	985	981
Mon Mar 21 16:25:11 2022	1647854711	0	993	993	992
Mon Mar 21 16:24:43 2022	1647854683	3	994	997	993
Mon Mar 21 16:24:47 2022	1647854687	0	1000	1001	1000
Mon Mar 21 16:24:43 2022	1647854683	3	1007	1010	1007
Mon Mar 21 16:24:47 2022	1647854687	0	1010	1010	1009
Mon Mar 21 16:24:43 2022	1647854683	3	1011	1015	1011
Mon Mar 21 16:24:47 2022	1647854687	0	1015	1015	1014
Mon Mar 21 16:24:43 2022	1647854683	2	1014	1016	1013
Mon Mar 21 16:25:11 2022	1647854711	0	1017	1017	1017
Mon Mar 21 16:25:11 2022	1647854711	0	1029	1029	1029
Mon Mar 21 16:25:11 2022	1647854711	0	1039	1039	1038
Mon Mar 21 16:24:48 2022	1647854688	0	1044	1044	1043
Mon Mar 21 16:24:44 2022	1647854684	0	1045	1045	1045
Mon Mar 21 16:25:11 2022	1647854711	0	1050	1050	1049
Mon Mar 21 16:24:47 2022	1647854687	0	1051	1051	1051
Mon Mar 21 16:24:43 2022	1647854683	3	1048	1052	1048
Mon Mar 21 16:24:47 2022	1647854687	0	1053	1053	1052
Mon Mar 21 16:24:47 2022	1647854687	0	1059	1059	1058
Mon Mar 21 16:24:43 2022	1647854683	3	1057	1060	1056
Mon Mar 21 16:24:43 2022	1647854683	3	1057	1060	1056
Mon Mar 21 16:24:43 2022	1647854683	3	1058	1061	1057
Mon Mar 21 16:24:47 2022	1647854687	0	1061	1061	1060
Mon Mar 21 16:24:44 2022	1647854684	0	1063	1063	1063
Mon Mar 21 16:24:43 2022	1647854683	3	1062	1065	1061
Mon Mar 21 16:25:11 2022	1647854711	0	1065	1065	1065
Mon Mar 21 16:25:11 2022	1647854711	0	1066	1066	1065
Mon Mar 21 16:25:11 2022	1647854711	0	1069	1069	1068
Mon Mar 21 16:25:11 2022	1647854711	0	1069	1069	1068
Mon Mar 21 16:24:43 2022	1647854683	3	1068	1071	1067
Mon Mar 21 16:25:11 2022	1647854711	0	1076	1076	1075
Mon Mar 21 16:24:43 2022	1647854683	3	1077	1079	1076
Mon Mar 21 16:24:43 2022	1647854683	3	1078	1080	1077
Mon Mar 21 16:24:44 2022	1647854684	0	1082	1083	1082
Mon Mar 21 16:24:47 2022	1647854687	0	1084	1084	1083
Mon Mar 21 16:25:11 2022	1647854711	0	1085	1085	1085
Mon Mar 21 16:25:11 2022	1647854711	0	1087	1087	1086
Mon Mar 21 16:24:43 2022	1647854683	3	1085	1088	1084
Mon Mar 21 16:25:11 2022	1647854711	0	1091	1091	1090
Mon Mar 21 16:24:43 2022	1647854683	3	1089	1092	1089
Mon Mar 21 16:24:43 2022	1647854683	3	1090	1093	1090
Mon Mar 21 16:24:43 2022	1647854683	3	1090	1093	1090
Mon Mar 21 16:25:11 2022	1647854711	0	1093	1093	1093
Mon Mar 21 16:24:44 2022	1647854684	0	1094	1094	1093
Mon Mar 21 16:25:11 2022	1647854711	0	1094	1094	1093
Mon Mar 21 16:24:44 2022	1647854684	0	1094	1095	1094
Mon Mar 21 16:25:11 2022	1647854711	0	1098	1098	1098
Mon Mar 21 16:24:48 2022	1647854688	0	1098	1099	1098
Mon Mar 21 16:24:43 2022	1647854683	2	1097	1099	1096
Mon Mar 21 16:24:48 2022	1647854688	0	1099	1100	1099
Mon Mar 21 16:24:43 2022	1647854683	2	1098	1101	1098
Mon Mar 21 16:24:46 2022	1647854686	0	1100	1101	1100
Mon Mar 21 16:25:11 2022	1647854711	0	1102	1102	1101
Mon Mar 21 16:24:48 2022	1647854688	0	1104	1104	1104
Mon Mar 21 16:24:43 2022	1647854683	3	1105	1109	1105
Mon Mar 21 16:25:11 2022	1647854711	0	1111	1111	1110
Mon Mar 21 16:24:46 2022	1647854686	0	1113	1113	1112
Mon Mar 21 16:24:47 2022	1647854687	0	1115	1115	1114
Mon Mar 21 16:25:11 2022	1647854711	0	1117	1117	1116
Mon Mar 21 16:24:43 2022	1647854683	3	1114	1117	1113
Mon Mar 21 16:24:46 2022	1647854686	0	1118	1118	1118
Mon Mar 21 16:24:46 2022	1647854686	0	1118	1118	1118
Mon Mar 21 16:25:11 2022	1647854711	0	1119	1119	1118
Mon Mar 21 16:24:47 2022	1647854687	0	1119	1119	1118
Mon Mar 21 16:24:47 2022	1647854687	0	1121	1122	1121
Mon Mar 21 16:24:47 2022	1647854687	0	1122	1122	1121
Mon Mar 21 16:25:11 2022	1647854711	0	1122	1122	1122
Mon Mar 21 16:24:45 2022	1647854685	0	1122	1122	1122
Mon Mar 21 16:24:43 2022	1647854683	3	1123	1125	1122
Mon Mar 21 16:24:47 2022	1647854687	0	1125	1126	1125
Mon Mar 21 16:24:48 2022	1647854688	0	1126	1126	1126
Mon Mar 21 16:24:43 2022	1647854683	2	1124	1126	1123
Mon Mar 21 16:24:44 2022	1647854684	0	1129	1129	1129
Mon Mar 21 16:25:11 2022	1647854711	0	1129	1130	1129
Mon Mar 21 16:24:43 2022	1647854683	3	1131	1134	1131
Mon Mar 21 16:25:11 2022	1647854711	0	1134	1134	1133
Mon Mar 21 16:24:46 2022	1647854686	0	1134	1135	1134
Mon Mar 21 16:24:44 2022	1647854684	0	1137	1137	1136
Mon Mar 21 16:24:46 2022	1647854686	0	1138	1139	1138
Mon Mar 21 16:25:10 2022	1647854710	0	1139	1139	1139
Mon Mar 21 16:24:44 2022	1647854684	0	1140	1140	1139
Mon Mar 21 16:25:10 2022	1647854710	0	1141	1141	1141
Mon Mar 21 16:24:47 2022	1647854687	0	1146	1146	1146
Mon Mar 21 16:25:10 2022	1647854710	0	1148	1148	1147
Mon Mar 21 16:24:44 2022	1647854684	0	1150	1150	1149
Mon Mar 21 16:25:05 2022	1647854705	0	1151	1151	1150
Mon Mar 21 16:24:48 2022	1647854688	0	1152	1152	1151
Mon Mar 21 16:25:10 2022	1647854710	0	1153	1153	1153
Mon Mar 21 16:24:46 2022	1647854686	0	1154	1154	1153
Mon Mar 21 16:24:48 2022	1647854688	0	1154	1154	1154
Mon Mar 21 16:25:11 2022	1647854711	0	1158	1159	1158
Mon Mar 21 16:25:11 2022	1647854711	0	1159	1159	1158
Mon Mar 21 16:25:11 2022	1647854711	0	1159	1159	1158
Mon Mar 21 16:25:05 2022	1647854705	0	1161	1161	1160
Mon Mar 21 16:25:10 2022	1647854710	0	1162	1162	1161
Mon Mar 21 16:24:58 2022	1647854698	0	1165	1165	1165
Mon Mar 21 16:25:10 2022	1647854710	0	1166	1166	1165
Mon Mar 21 16:24:46 2022	1647854686	0	1166	1167	1166
Mon Mar 21 16:24:58 2022	1647854698	0	1167	1167	1166
Mon Mar 21 16:24:48 2022	1647854688	0	1168	1168	1167
Mon Mar 21 16:24:47 2022	1647854687	0	1168	1169	1168
Mon Mar 21 16:25:05 2022	1647854705	0	1172	1173	1171
Mon Mar 21 16:25:05 2022	1647854705	0	1173	1174	1173
Mon Mar 21 16:24:50 2022	1647854690	0	1174	1174	1173
Mon Mar 21 16:24:50 2022	1647854690	0	1174	1174	1174
Mon Mar 21 16:24:50 2022	1647854690	0	1175	1175	1174
Mon Mar 21 16:24:44 2022	1647854684	0	1176	1176	1175
Mon Mar 21 16:25:05 2022	1647854705	0	1177	1177	1176
Mon Mar 21 16:24:51 2022	1647854691	0	1178	1178	1177
Mon Mar 21 16:25:10 2022	1647854710	0	1179	1180	1179
Mon Mar 21 16:24:51 2022	1647854691	0	1180	1180	1179
Mon Mar 21 16:24:47 2022	1647854687	0	1180	1180	1179
Mon Mar 21 16:25:10 2022	1647854710	0	1182	1182	1182
Mon Mar 21 16:24:45 2022	1647854685	0	1182	1183	1182
Mon Mar 21 16:24:48 2022	1647854688	0	1185	1185	1185
Mon Mar 21 16:24:47 2022	1647854687	0	1185	1185	1184
Mon Mar 21 16:24:47 2022	1647854687	0	1186	1186	1185
Mon Mar 21 16:24:49 2022	1647854689	0	1186	1186	1185
Mon Mar 21 16:24:51 2022	1647854691	0	1187	1187	1186
Mon Mar 21 16:24:47 2022	1647854687	0	1187	1187	1187
Mon Mar 21 16:25:10 2022	1647854710	0	1190	1190	1189
Mon Mar 21 16:24:44 2022	1647854684	0	1190	1190	1189
Mon Mar 21 16:24:43 2022	1647854683	3	1188	1191	1187
Mon Mar 21 16:25:10 2022	1647854710	0	1191	1191	1191
Mon Mar 21 16:24:50 2022	1647854690	0	1192	1192	1191
Mon Mar 21 16:24:49 2022	1647854689	0	1192	1192	1192
Mon Mar 21 16:24:44 2022	1647854684	0	1192	1192	1192
Mon Mar 21 16:24:48 2022	1647854688	0	1194	1194	1194
Mon Mar 21 16:24:44 2022	1647854684	0	1195	1195	1195
Mon Mar 21 16:25:10 2022	1647854710	0	1195	1196	1195
Mon Mar 21 16:24:46 2022	1647854686	0	1196	1196	1195
Mon Mar 21 16:24:46 2022	1647854686	1	1196	1196	1195
Mon Mar 21 16:24:46 2022	1647854686	0	1196	1196	1196
Mon Mar 21 16:24:44 2022	1647854684	0	1196	1196	1196
Mon Mar 21 16:24:46 2022	1647854686	0	1196	1196	1196
Mon Mar 21 16:24:58 2022	1647854698	0	1197	1197	1196
Mon Mar 21 16:24:48 2022	1647854688	0	1199	1199	1198
Mon Mar 21 16:24:47 2022	1647854687	0	1199	1199	1198
Mon Mar 21 16:24:49 2022	1647854689	0	1199	1199	1199
Mon Mar 21 16:24:47 2022	1647854687	0	1199	1200	1199
Mon Mar 21 16:24:47 2022	1647854687	0	1200	1200	1199
Mon Mar 21 16:24:45 2022	1647854685	0	1200	1201	1200
Mon Mar 21 16:24:46 2022	1647854686	0	1201	1202	1201
Mon Mar 21 16:24:43 2022	1647854683	3	1199	1203	1199
Mon Mar 21 16:24:47 2022	1647854687	0	1203	1203	1203
Mon Mar 21 16:24:46 2022	1647854686	0	1203	1203	1203
Mon Mar 21 16:24:48 2022	1647854688	0	1203	1204	1203
Mon Mar 21 16:24:50 2022	1647854690	0	1204	1204	1203
Mon Mar 21 16:24:50 2022	1647854690	0	1204	1204	1203
Mon Mar 21 16:25:10 2022	1647854710	0	1204	1204	1204
Mon Mar 21 16:24:48 2022	1647854688	0	1204	1205	1204
Mon Mar 21 16:24:48 2022	1647854688	0	1205	1205	1204
Mon Mar 21 16:24:47 2022	1647854687	0	1205	1205	1205
Mon Mar 21 16:24:46 2022	1647854686	0	1205	1205	1205
Mon Mar 21 16:25:10 2022	1647854710	0	1205	1205	1205
Mon Mar 21 16:24:46 2022	1647854686	0	1205	1205	1205
Mon Mar 21 16:24:46 2022	1647854686	0	1206	1206	1205
Mon Mar 21 16:24:45 2022	1647854685	0	1206	1206	1206
Mon Mar 21 16:25:10 2022	1647854710	0	1206	1207	1206
Mon Mar 21 16:24:46 2022	1647854686	0	1207	1207	1206
Mon Mar 21 16:24:48 2022	1647854688	0	1207	1207	1207
Mon Mar 21 16:24:58 2022	1647854698	0	1208	1208	1207
Mon Mar 21 16:25:10 2022	1647854710	0	1210	1210	1209
Mon Mar 21 16:24:45 2022	1647854685	0	1210	1210	1209
Mon Mar 21 16:25:10 2022	1647854710	0	1210	1210	1210
Mon Mar 21 16:24:51 2022	1647854691	0	1210	1211	1209
Mon Mar 21 16:24:51 2022	1647854691	0	1211	1212	1211
Mon Mar 21 16:25:10 2022	1647854710	0	1211	1212	1211
Mon Mar 21 16:25:05 2022	1647854705	0	1212	1212	1211
Mon Mar 21 16:25:05 2022	1647854705	0	1213	1213	1212
Mon Mar 21 16:25:05 2022	1647854705	0	1213	1213	1213
Mon Mar 21 16:25:10 2022	1647854710	0	1215	1215	1214
Mon Mar 21 16:24:44 2022	1647854684	0	1215	1215	1215
Mon Mar 21 16:25:10 2022	1647854710	0	1215	1216	1215
Mon Mar 21 16:24:50 2022	1647854690	0	1215	1216	1215
Mon Mar 21 16:25:10 2022	1647854710	0	1216	1216	1216
Mon Mar 21 16:24:49 2022	1647854689	0	1218	1219	1218
Mon Mar 21 16:24:44 2022	1647854684	0	1219	1219	1218
Mon Mar 21 16:24:47 2022	1647854687	0	1219	1219	1219
Mon Mar 21 16:24:46 2022	1647854686	0	1220	1220	1220
Mon Mar 21 16:24:50 2022	1647854690	0	1220	1221	1220
Mon Mar 21 16:24:58 2022	1647854698	0	1221	1221	1220
Mon Mar 21 16:25:05 2022	1647854705	0	1221	1221	1221
Mon Mar 21 16:25:05 2022	1647854705	0	1221	1222	1221
Mon Mar 21 16:24:43 2022	1647854683	3	1218	1222	1218
Mon Mar 21 16:24:46 2022	1647854686	0	1222	1223	1222
Mon Mar 21 16:24:47 2022	1647854687	0	1222	1223	1222
Mon Mar 21 16:25:06 2022	1647854706	0	1223	1223	1222
Mon Mar 21 16:25:06 2022	1647854706	0	1223	1223	1222
Mon Mar 21 16:24:51 2022	1647854691	0	1224	1224	1223
Mon Mar 21 16:24:47 2022	1647854687	0	1225	1226	1225
Mon Mar 21 16:25:05 2022	1647854705	0	1226	1226	1225
Mon Mar 21 16:25:07 2022	1647854707	0	1226	1226	1225
Mon Mar 21 16:24:48 2022	1647854688	0	1226	1226	1226
Mon Mar 21 16:25:10 2022	1647854710	0	1227	1228	1227
Mon Mar 21 16:24:46 2022	1647854686	0	1229	1229	1228
Mon Mar 21 16:24:43 2022	1647854683	3	1226	1229	1226
Mon Mar 21 16:24:50 2022	1647854690	0	1230	1231	1230
Mon Mar 21 16:24:47 2022	1647854687	0	1231	1231	1230
Mon Mar 21 16:24:50 2022	1647854690	0	1231	1231	1230
Mon Mar 21 16:24:51 2022	1647854691	0	1232	1232	1231
Mon Mar 21 16:24:49 2022	1647854689	0	1232	1232	1231
Mon Mar 21 16:24:44 2022	1647854684	0	1232	1232	1232
Mon Mar 21 16:24:47 2022	1647854687	0	1233	1234	1233
Mon Mar 21 16:24:46 2022	1647854686	0	1234	1234	1234
Mon Mar 21 16:24:47 2022	1647854687	0	1234	1234	1234
Mon Mar 21 16:25:10 2022	1647854710	0	1235	1235	1235
Mon Mar 21 16:24:51 2022	1647854691	0	1235	1236	1235
Mon Mar 21 16:24:51 2022	1647854691	0	1236	1236	1236
Mon Mar 21 16:24:47 2022	1647854687	0	1237	1237	1236
Mon Mar 21 16:25:05 2022	1647854705	0	1238	1239	1238
Mon Mar 21 16:25:05 2022	1647854705	0	1240	1240	1239
Mon Mar 21 16:25:09 2022	1647854709	0	1240	1240	1240
Mon Mar 21 16:25:07 2022	1647854707	0	1240	1240	1239
Mon Mar 21 16:24:55 2022	1647854695	0	1240	1240	1239
Mon Mar 21 16:24:46 2022	1647854686	0	1241	1241	1240
Mon Mar 21 16:25:10 2022	1647854710	0	1241	1241	1240
Mon Mar 21 16:24:50 2022	1647854690	0	1241	1241	1240
Mon Mar 21 16:24:43 2022	1647854683	3	1239	1242	1238
Mon Mar 21 16:25:09 2022	1647854709	0	1242	1242	1241
Mon Mar 21 16:24:50 2022	1647854690	0	1242	1242	1242
Mon Mar 21 16:24:43 2022	1647854683	3	1239	1243	1239
Mon Mar 21 16:24:47 2022	1647854687	0	1243	1243	1242
Mon Mar 21 16:25:10 2022	1647854710	0	1243	1243	1243
Mon Mar 21 16:24:44 2022	1647854684	0	1243	1244	1243
Mon Mar 21 16:24:47 2022	1647854687	0	1244	1244	1243
Mon Mar 21 16:24:58 2022	1647854698	0	1244	1244	1244
Mon Mar 21 16:24:49 2022	1647854689	0	1244	1245	1244
Mon Mar 21 16:24:55 2022	1647854695	0	1245	1245	1245
Mon Mar 21 16:25:09 2022	1647854709	0	1246	1246	1246
Mon Mar 21 16:24:50 2022	1647854690	0	1247	1247	1246
Mon Mar 21 16:24:46 2022	1647854686	0	1248	1248	1247
Mon Mar 21 16:24:44 2022	1647854684	0	1249	1249	1248
Mon Mar 21 16:24:45 2022	1647854685	1	1249	1250	1248
Mon Mar 21 16:24:48 2022	1647854688	0	1250	1250	1249
Mon Mar 21 16:24:50 2022	1647854690	0	1250	1250	1249
Mon Mar 21 16:25:05 2022	1647854705	0	1250	1250	1250
Mon Mar 21 16:24:43 2022	1647854683	3	1247	1250	1246
Mon Mar 21 16:24:46 2022	1647854686	0	1250	1250	1250
Mon Mar 21 16:24:49 2022	1647854689	0	1251	1251	1250
Mon Mar 21 16:24:43 2022	1647854683	3	1248	1251	1247
Mon Mar 21 16:24:47 2022	1647854687	0	1251	1251	1251
Mon Mar 21 16:24:48 2022	1647854688	0	1251	1251	1251
Mon Mar 21 16:24:55 2022	1647854695	0	1251	1251	1251
Mon Mar 21 16:24:44 2022	1647854684	0	1251	1252	1251
Mon Mar 21 16:25:06 2022	1647854706	0	1252	1252	1251
Mon Mar 21 16:25:04 2022	1647854704	0	1253	1253	1252
Mon Mar 21 16:24:44 2022	1647854684	0	1253	1253	1253
Mon Mar 21 16:25:04 2022	1647854704	0	1254	1254	1253
Mon Mar 21 16:24:46 2022	1647854686	0	1254	1254	1253
Mon Mar 21 16:25:05 2022	1647854705	0	1254	1254	1253
Mon Mar 21 16:25:04 2022	1647854704	0	1254	1254	1253
Mon Mar 21 16:25:09 2022	1647854709	0	1254	1254	1253
Mon Mar 21 16:24:50 2022	1647854690	0	1254	1254	1253
Mon Mar 21 16:24:49 2022	1647854689	0	1254	1254	1254
Mon Mar 21 16:24:47 2022	1647854687	0	1255	1255	1254
Mon Mar 21 16:25:05 2022	1647854705	0	1256	1256	1255
Mon Mar 21 16:25:04 2022	1647854704	0	1256	1256	1255
Mon Mar 21 16:25:05 2022	1647854705	0	1257	1258	1257
Mon Mar 21 16:24:44 2022	1647854684	0	1258	1258	1257
Mon Mar 21 16:24:46 2022	1647854686	0	1258	1258	1256
Mon Mar 21 16:24:46 2022	1647854686	0	1258	1258	1257
Mon Mar 21 16:24:50 2022	1647854690	0	1258	1258	1258
Mon Mar 21 16:25:05 2022	1647854705	0	1259	1259	1259
Mon Mar 21 16:25:05 2022	1647854705	0	1259	1260	1259
Mon Mar 21 16:25:06 2022	1647854706	0	1261	1261	1260
Mon Mar 21 16:25:05 2022	1647854705	0	1261	1261	1261
Mon Mar 21 16:24:50 2022	1647854690	0	1261	1261	1260
Mon Mar 21 16:24:43 2022	1647854683	3	1259	1261	1258
Mon Mar 21 16:25:05 2022	1647854705	0	1262	1262	1261
Mon Mar 21 16:24:44 2022	1647854684	0	1262	1262	1261
Mon Mar 21 16:24:47 2022	1647854687	0	1262	1262	1262
Mon Mar 21 16:24:46 2022	1647854686	0	1262	1262	1262
Mon Mar 21 16:25:09 2022	1647854709	0	1262	1262	1262
Mon Mar 21 16:25:09 2022	1647854709	0	1262	1263	1262
Mon Mar 21 16:24:46 2022	1647854686	0	1263	1263	1262
Mon Mar 21 16:24:50 2022	1647854690	0	1263	1263	1262
Mon Mar 21 16:24:50 2022	1647854690	0	1263	1263	1262
Mon Mar 21 16:25:05 2022	1647854705	0	1263	1263	1263
Mon Mar 21 16:25:04 2022	1647854704	0	1263	1263	1263
Mon Mar 21 16:24:44 2022	1647854684	0	1264	1264	1263
Mon Mar 21 16:25:05 2022	1647854705	0	1264	1264	1263
Mon Mar 21 16:24:50 2022	1647854690	0	1264	1264	1263
Mon Mar 21 16:25:05 2022	1647854705	0	1264	1264	1264
Mon Mar 21 16:24:49 2022	1647854689	0	1265	1266	1265
Mon Mar 21 16:24:46 2022	1647854686	0	1266	1266	1265
Mon Mar 21 16:24:44 2022	1647854684	0	1266	1266	1266
Mon Mar 21 16:24:51 2022	1647854691	0	1267	1268	1267
Mon Mar 21 16:25:10 2022	1647854710	0	1268	1268	1267
Mon Mar 21 16:25:05 2022	1647854705	0	1268	1269	1268
Mon Mar 21 16:24:58 2022	1647854698	0	1268	1269	1268
Mon Mar 21 16:25:05 2022	1647854705	0	1268	1269	1268
Mon Mar 21 16:24:47 2022	1647854687	0	1269	1269	1268
Mon Mar 21 16:24:44 2022	1647854684	0	1269	1269	1268
Mon Mar 21 16:25:05 2022	1647854705	0	1269	1269	1269
Mon Mar 21 16:24:58 2022	1647854698	0	1269	1269	1269
Mon Mar 21 16:24:55 2022	1647854695	0	1269	1270	1269
Mon Mar 21 16:24:47 2022	1647854687	0	1270	1270	1269
Mon Mar 21 16:25:09 2022	1647854709	0	1270	1270	1270
Mon Mar 21 16:24:43 2022	1647854683	3	1268	1271	1267
Mon Mar 21 16:25:10 2022	1647854710	0	1271	1271	1271
Mon Mar 21 16:24:47 2022	1647854687	0	1271	1271	1271
Mon Mar 21 16:24:50 2022	1647854690	0	1271	1271	1271
Mon Mar 21 16:25:10 2022	1647854710	0	1272	1272	1271
Mon Mar 21 16:25:10 2022	1647854710	0	1272	1272	1271
Mon Mar 21 16:25:04 2022	1647854704	0	1273	1273	1272
Mon Mar 21 16:24:47 2022	1647854687	0	1273	1274	1273
Mon Mar 21 16:25:06 2022	1647854706	0	1273	1274	1273
Mon Mar 21 16:25:09 2022	1647854709	0	1274	1274	1273
Mon Mar 21 16:24:48 2022	1647854688	0	1274	1275	1274
Mon Mar 21 16:24:47 2022	1647854687	0	1274	1275	1274
Mon Mar 21 16:25:10 2022	1647854710	0	1275	1275	1274
Mon Mar 21 16:24:51 2022	1647854691	0	1275	1275	1275
Mon Mar 21 16:24:49 2022	1647854689	0	1275	1275	1275
Mon Mar 21 16:25:04 2022	1647854704	0	1275	1276	1275
Mon Mar 21 16:25:05 2022	1647854705	0	1275	1276	1275
Mon Mar 21 16:24:44 2022	1647854684	0	1275	1276	1275
Mon Mar 21 16:24:50 2022	1647854690	0	1275	1276	1275
Mon Mar 21 16:25:10 2022	1647854710	0	1276	1276	1275
Mon Mar 21 16:25:10 2022	1647854710	0	1277	1277	1276
Mon Mar 21 16:25:01 2022	1647854701	0	1277	1277	1277
Mon Mar 21 16:25:07 2022	1647854707	0	1277	1278	1277
Mon Mar 21 16:24:45 2022	1647854685	0	1278	1278	1277
Mon Mar 21 16:25:05 2022	1647854705	0	1278	1278	1277
Mon Mar 21 16:25:04 2022	1647854704	0	1278	1279	1278
Mon Mar 21 16:25:05 2022	1647854705	0	1279	1279	1279
Mon Mar 21 16:25:10 2022	1647854710	0	1279	1279	1278
Mon Mar 21 16:24:47 2022	1647854687	0	1279	1280	1279
Mon Mar 21 16:24:46 2022	1647854686	0	1280	1280	1279
Mon Mar 21 16:24:51 2022	1647854691	0	1280	1280	1279
Mon Mar 21 16:25:06 2022	1647854706	0	1280	1280	1279
Mon Mar 21 16:24:45 2022	1647854685	0	1280	1280	1279
Mon Mar 21 16:25:05 2022	1647854705	0	1280	1280	1280
Mon Mar 21 16:25:04 2022	1647854704	0	1280	1280	1280
Mon Mar 21 16:25:05 2022	1647854705	2	1278	1281	1278
Mon Mar 21 16:24:50 2022	1647854690	0	1281	1281	1280
Mon Mar 21 16:24:44 2022	1647854684	0	1281	1281	1280
Mon Mar 21 16:25:01 2022	1647854701	0	1281	1281	1280
Mon Mar 21 16:24:50 2022	1647854690	0	1282	1282	1281
Mon Mar 21 16:25:05 2022	1647854705	0	1282	1282	1281
Mon Mar 21 16:25:05 2022	1647854705	0	1283	1283	1282
Mon Mar 21 16:25:05 2022	1647854705	0	1283	1283	1282
Mon Mar 21 16:25:09 2022	1647854709	0	1283	1283	1283
Mon Mar 21 16:24:56 2022	1647854696	0	1283	1283	1283
Mon Mar 21 16:24:44 2022	1647854684	0	1283	1284	1283
Mon Mar 21 16:25:05 2022	1647854705	0	1284	1284	1283
Mon Mar 21 16:25:05 2022	1647854705	0	1284	1284	1283
Mon Mar 21 16:25:05 2022	1647854705	0	1284	1284	1283
Mon Mar 21 16:24:49 2022	1647854689	0	1284	1284	1284
Mon Mar 21 16:24:50 2022	1647854690	0	1284	1284	1284
Mon Mar 21 16:24:49 2022	1647854689	0	1284	1285	1284
Mon Mar 21 16:24:45 2022	1647854685	0	1285	1285	1285
Mon Mar 21 16:24:43 2022	1647854683	3	1283	1286	1282
Mon Mar 21 16:24:43 2022	1647854683	2	1284	1287	1284
Mon Mar 21 16:24:45 2022	1647854685	0	1287	1287	1286
Mon Mar 21 16:24:59 2022	1647854699	0	1287	1287	1286
Mon Mar 21 16:24:43 2022	1647854683	3	1284	1287	1284
Mon Mar 21 16:24:46 2022	1647854686	0	1287	1287	1287
Mon Mar 21 16:25:06 2022	1647854706	0	1288	1288	1287
Mon Mar 21 16:24:50 2022	1647854690	0	1288	1288	1288
Mon Mar 21 16:25:05 2022	1647854705	0	1288	1288	1287
Mon Mar 21 16:24:46 2022	1647854686	0	1288	1289	1288
Mon Mar 21 16:24:49 2022	1647854689	0	1289	1289	1288
Mon Mar 21 16:24:43 2022	1647854683	3	1287	1291	1287
Mon Mar 21 16:24:59 2022	1647854699	0	1292	1292	1291
Mon Mar 21 16:24:51 2022	1647854691	0	1292	1292	1291
Mon Mar 21 16:25:05 2022	1647854705	0	1292	1292	1292
Mon Mar 21 16:25:10 2022	1647854710	0	1292	1293	1292
Mon Mar 21 16:24:46 2022	1647854686	0	1292	1293	1292
Mon Mar 21 16:25:10 2022	1647854710	0	1292	1293	1292
Mon Mar 21 16:25:07 2022	1647854707	0	1292	1293	1292
Mon Mar 21 16:24:46 2022	1647854686	0	1292	1293	1292
Mon Mar 21 16:25:04 2022	1647854704	0	1293	1293	1292
Mon Mar 21 16:25:05 2022	1647854705	0	1293	1293	1292
Mon Mar 21 16:24:44 2022	1647854684	0	1293	1293	1293
Mon Mar 21 16:25:02 2022	1647854702	0	1293	1294	1293
Mon Mar 21 16:24:43 2022	1647854683	3	1291	1294	1290
Mon Mar 21 16:24:46 2022	1647854686	0	1293	1294	1293
Mon Mar 21 16:24:51 2022	1647854691	0	1293	1294	1293
Mon Mar 21 16:24:46 2022	1647854686	0	1294	1294	1293
Mon Mar 21 16:24:43 2022	1647854683	2	1293	1295	1292
Mon Mar 21 16:25:06 2022	1647854706	0	1295	1295	1295
Mon Mar 21 16:25:04 2022	1647854704	0	1295	1295	1295
Mon Mar 21 16:24:51 2022	1647854691	0	1295	1295	1295
Mon Mar 21 16:24:58 2022	1647854698	0	1296	1296	1295
Mon Mar 21 16:25:09 2022	1647854709	0	1296	1296	1295
Mon Mar 21 16:25:09 2022	1647854709	0	1296	1296	1295
