starttime	seconds	ctime	dtime	ttime	wait
Tue Mar 22 14:20:26 2022	1647933626	0	3584	3584	3584
Tue Mar 22 14:20:38 2022	1647933638	0	3585	3585	3583
Tue Mar 22 14:20:28 2022	1647933628	0	3587	3587	3587
Tue Mar 22 14:20:08 2022	1647933608	0	3588	3588	3587
Tue Mar 22 14:19:45 2022	1647933585	0	3588	3589	3588
Tue Mar 22 14:19:46 2022	1647933586	0	3589	3589	3589
Tue Mar 22 14:19:45 2022	1647933585	0	3589	3589	3589
Tue Mar 22 14:20:28 2022	1647933628	0	3589	3590	3589
Tue Mar 22 14:20:28 2022	1647933628	0	3589	3590	3589
Tue Mar 22 14:19:45 2022	1647933585	0	3590	3590	3589
Tue Mar 22 14:20:28 2022	1647933628	0	3590	3590	3590
Tue Mar 22 14:20:26 2022	1647933626	0	3591	3592	3591
Tue Mar 22 14:20:25 2022	1647933625	0	3592	3592	3591
Tue Mar 22 14:19:45 2022	1647933585	0	3592	3593	3592
Tue Mar 22 14:20:25 2022	1647933625	0	3594	3594	3593
Tue Mar 22 14:19:46 2022	1647933586	0	3595	3595	3594
Tue Mar 22 14:19:58 2022	1647933598	0	3598	3598	3597
Tue Mar 22 14:20:35 2022	1647933635	0	3599	3599	3598
Tue Mar 22 14:19:45 2022	1647933585	0	3599	3599	3599
Tue Mar 22 14:19:46 2022	1647933586	0	3600	3600	3599
Tue Mar 22 14:20:28 2022	1647933628	0	3603	3603	3603
Tue Mar 22 14:20:07 2022	1647933607	0	3604	3604	3603
Tue Mar 22 14:19:54 2022	1647933594	0	3604	3604	3604
Tue Mar 22 14:20:42 2022	1647933642	0	3605	3605	3604
Tue Mar 22 14:20:25 2022	1647933625	0	3609	3609	3608
Tue Mar 22 14:20:28 2022	1647933628	0	3611	3611	3610
Tue Mar 22 14:20:26 2022	1647933626	0	3611	3611	3611
Tue Mar 22 14:19:42 2022	1647933582	3	3608	3611	3608
Tue Mar 22 14:20:28 2022	1647933628	0	3614	3614	3613
Tue Mar 22 14:20:25 2022	1647933625	0	3614	3615	3614
Tue Mar 22 14:19:44 2022	1647933584	0	3615	3615	3615
Tue Mar 22 14:19:54 2022	1647933594	0	3616	3616	3615
Tue Mar 22 14:20:26 2022	1647933626	0	3617	3617	3617
Tue Mar 22 14:19:46 2022	1647933586	0	3618	3618	3617
Tue Mar 22 14:20:29 2022	1647933629	0	3622	3622	3621
Tue Mar 22 14:20:25 2022	1647933625	0	3622	3623	3622
Tue Mar 22 14:19:45 2022	1647933585	0	3624	3624	3623
Tue Mar 22 14:20:29 2022	1647933629	0	3624	3624	3624
Tue Mar 22 14:19:42 2022	1647933582	3	3622	3624	3622
Tue Mar 22 14:20:43 2022	1647933643	0	3624	3625	3624
Tue Mar 22 14:19:45 2022	1647933585	0	3625	3625	3624
Tue Mar 22 14:20:25 2022	1647933625	0	3625	3625	3625
Tue Mar 22 14:19:53 2022	1647933593	0	3626	3626	3626
Tue Mar 22 14:20:43 2022	1647933643	0	3627	3628	3627
Tue Mar 22 14:19:45 2022	1647933585	0	3628	3628	3627
Tue Mar 22 14:20:38 2022	1647933638	0	3628	3628	3628
Tue Mar 22 14:20:26 2022	1647933626	0	3632	3632	3631
Tue Mar 22 14:20:25 2022	1647933625	0	3632	3632	3631
Tue Mar 22 14:20:34 2022	1647933634	0	3632	3632	3632
Tue Mar 22 14:19:46 2022	1647933586	0	3633	3633	3632
Tue Mar 22 14:20:38 2022	1647933638	0	3634	3634	3633
Tue Mar 22 14:20:43 2022	1647933643	0	3634	3634	3634
Tue Mar 22 14:19:46 2022	1647933586	0	3635	3635	3634
Tue Mar 22 14:19:42 2022	1647933582	3	3633	3636	3632
Tue Mar 22 14:20:24 2022	1647933624	0	3637	3638	3637
Tue Mar 22 14:20:33 2022	1647933633	0	3638	3638	3637
Tue Mar 22 14:20:34 2022	1647933634	0	3639	3639	3638
Tue Mar 22 14:19:45 2022	1647933585	0	3639	3639	3639
Tue Mar 22 14:20:27 2022	1647933627	0	3641	3641	3640
Tue Mar 22 14:20:34 2022	1647933634	0	3642	3642	3641
Tue Mar 22 14:19:45 2022	1647933585	0	3642	3643	3642
Tue Mar 22 14:19:53 2022	1647933593	0	3643	3643	3642
Tue Mar 22 14:19:46 2022	1647933586	0	3643	3643	3642
Tue Mar 22 14:19:58 2022	1647933598	0	3644	3644	3643
Tue Mar 22 14:20:39 2022	1647933639	0	3646	3646	3645
Tue Mar 22 14:20:26 2022	1647933626	0	3647	3647	3646
Tue Mar 22 14:20:26 2022	1647933626	0	3648	3649	3648
Tue Mar 22 14:19:42 2022	1647933582	3	3647	3650	3647
Tue Mar 22 14:20:25 2022	1647933625	0	3650	3650	3649
Tue Mar 22 14:19:53 2022	1647933593	0	3650	3651	3650
Tue Mar 22 14:19:54 2022	1647933594	0	3651	3651	3650
Tue Mar 22 14:20:27 2022	1647933627	0	3655	3655	3654
Tue Mar 22 14:20:26 2022	1647933626	0	3657	3657	3656
Tue Mar 22 14:19:53 2022	1647933593	0	3658	3658	3657
Tue Mar 22 14:20:25 2022	1647933625	0	3660	3660	3659
Tue Mar 22 14:20:25 2022	1647933625	0	3660	3661	3660
Tue Mar 22 14:19:42 2022	1647933582	3	3659	3662	3659
Tue Mar 22 14:20:43 2022	1647933643	0	3663	3663	3662
Tue Mar 22 14:20:39 2022	1647933639	0	3664	3664	3663
Tue Mar 22 14:20:25 2022	1647933625	0	3665	3665	3664
Tue Mar 22 14:20:33 2022	1647933633	0	3665	3665	3664
Tue Mar 22 14:20:00 2022	1647933600	0	3666	3667	3666
Tue Mar 22 14:20:38 2022	1647933638	0	3667	3667	3667
Tue Mar 22 14:20:26 2022	1647933626	0	3668	3668	3668
Tue Mar 22 14:20:33 2022	1647933633	0	3669	3669	3668
Tue Mar 22 14:20:26 2022	1647933626	0	3669	3669	3669
Tue Mar 22 14:20:26 2022	1647933626	0	3669	3669	3669
Tue Mar 22 14:20:29 2022	1647933629	0	3671	3671	3671
Tue Mar 22 14:20:28 2022	1647933628	0	3671	3671	3670
Tue Mar 22 14:20:34 2022	1647933634	0	3672	3672	3671
Tue Mar 22 14:20:08 2022	1647933608	0	3675	3675	3674
Tue Mar 22 14:19:42 2022	1647933582	3	3673	3675	3672
Tue Mar 22 14:19:42 2022	1647933582	3	3673	3676	3673
Tue Mar 22 14:20:28 2022	1647933628	0	3676	3676	3676
Tue Mar 22 14:19:45 2022	1647933585	0	3676	3677	3676
Tue Mar 22 14:20:24 2022	1647933624	0	3678	3678	3677
Tue Mar 22 14:20:29 2022	1647933629	0	3678	3678	3677
Tue Mar 22 14:20:34 2022	1647933634	0	3678	3678	3677
Tue Mar 22 14:20:34 2022	1647933634	0	3680	3680	3679
Tue Mar 22 14:20:38 2022	1647933638	0	3680	3680	3680
Tue Mar 22 14:20:33 2022	1647933633	0	3680	3680	3679
Tue Mar 22 14:19:53 2022	1647933593	0	3680	3681	3680
Tue Mar 22 14:20:25 2022	1647933625	0	3684	3684	3684
Tue Mar 22 14:20:25 2022	1647933625	0	3685	3685	3684
Tue Mar 22 14:19:45 2022	1647933585	0	3686	3686	3685
Tue Mar 22 14:20:26 2022	1647933626	0	3686	3686	3686
Tue Mar 22 14:20:26 2022	1647933626	0	3687	3687	3686
Tue Mar 22 14:19:45 2022	1647933585	0	3687	3687	3686
Tue Mar 22 14:20:38 2022	1647933638	0	3689	3689	3689
Tue Mar 22 14:20:26 2022	1647933626	0	3690	3690	3689
Tue Mar 22 14:20:26 2022	1647933626	0	3691	3691	3690
Tue Mar 22 14:20:27 2022	1647933627	0	3693	3693	3692
Tue Mar 22 14:20:28 2022	1647933628	0	3694	3694	3693
Tue Mar 22 14:20:26 2022	1647933626	0	3694	3694	3694
Tue Mar 22 14:19:45 2022	1647933585	0	3695	3695	3694
Tue Mar 22 14:20:26 2022	1647933626	0	3698	3698	3697
Tue Mar 22 14:19:45 2022	1647933585	0	3698	3698	3697
Tue Mar 22 14:19:45 2022	1647933585	0	3698	3699	3698
Tue Mar 22 14:19:46 2022	1647933586	0	3701	3701	3700
Tue Mar 22 14:20:34 2022	1647933634	0	3701	3701	3701
Tue Mar 22 14:19:46 2022	1647933586	0	3702	3702	3701
Tue Mar 22 14:20:29 2022	1647933629	0	3703	3703	3702
Tue Mar 22 14:20:27 2022	1647933627	0	3705	3705	3705
Tue Mar 22 14:19:45 2022	1647933585	0	3706	3706	3705
Tue Mar 22 14:19:45 2022	1647933585	0	3706	3706	3705
Tue Mar 22 14:20:39 2022	1647933639	0	3707	3707	3706
Tue Mar 22 14:20:35 2022	1647933635	0	3708	3708	3707
Tue Mar 22 14:20:34 2022	1647933634	0	3713	3713	3713
Tue Mar 22 14:20:34 2022	1647933634	0	3713	3713	3713
Tue Mar 22 14:20:27 2022	1647933627	0	3714	3714	3713
Tue Mar 22 14:20:00 2022	1647933600	0	3717	3717	3716
Tue Mar 22 14:19:45 2022	1647933585	0	3717	3717	3716
Tue Mar 22 14:20:27 2022	1647933627	0	3717	3718	3717
Tue Mar 22 14:20:35 2022	1647933635	0	3718	3718	3718
Tue Mar 22 14:20:27 2022	1647933627	1	3718	3718	3717
Tue Mar 22 14:20:26 2022	1647933626	0	3719	3719	3718
Tue Mar 22 14:20:30 2022	1647933630	0	3720	3720	3720
Tue Mar 22 14:19:42 2022	1647933582	3	3719	3721	3718
Tue Mar 22 14:20:43 2022	1647933643	0	3728	3728	3727
Tue Mar 22 14:20:34 2022	1647933634	0	3729	3729	3728
Tue Mar 22 14:20:42 2022	1647933642	0	3730	3730	3729
Tue Mar 22 14:20:35 2022	1647933635	0	3731	3731	3730
Tue Mar 22 14:20:33 2022	1647933633	0	3731	3731	3731
Tue Mar 22 14:20:26 2022	1647933626	0	3731	3731	3731
Tue Mar 22 14:20:31 2022	1647933631	0	3731	3732	3731
Tue Mar 22 14:20:34 2022	1647933634	0	3733	3734	3733
Tue Mar 22 14:20:35 2022	1647933635	0	3735	3735	3734
Tue Mar 22 14:20:38 2022	1647933638	0	3736	3736	3736
Tue Mar 22 14:20:38 2022	1647933638	0	3737	3737	3736
Tue Mar 22 14:20:34 2022	1647933634	0	3737	3737	3737
Tue Mar 22 14:20:37 2022	1647933637	0	3737	3738	3737
Tue Mar 22 14:19:45 2022	1647933585	0	3738	3738	3737
Tue Mar 22 14:20:35 2022	1647933635	0	3739	3739	3738
Tue Mar 22 14:19:45 2022	1647933585	0	3741	3741	3741
Tue Mar 22 14:20:29 2022	1647933629	0	3742	3742	3741
Tue Mar 22 14:20:34 2022	1647933634	0	3743	3743	3743
Tue Mar 22 14:19:45 2022	1647933585	0	3744	3744	3744
Tue Mar 22 14:20:26 2022	1647933626	0	3744	3745	3744
Tue Mar 22 14:20:34 2022	1647933634	0	3745	3745	3744
Tue Mar 22 14:20:38 2022	1647933638	0	3745	3745	3745
Tue Mar 22 14:20:27 2022	1647933627	0	3748	3748	3747
Tue Mar 22 14:19:45 2022	1647933585	0	3749	3750	3749
Tue Mar 22 14:20:38 2022	1647933638	0	3751	3752	3751
Tue Mar 22 14:20:34 2022	1647933634	0	3753	3753	3752
Tue Mar 22 14:20:34 2022	1647933634	0	3753	3753	3752
Tue Mar 22 14:20:39 2022	1647933639	0	3753	3753	3752
Tue Mar 22 14:20:37 2022	1647933637	0	3753	3753	3752
Tue Mar 22 14:20:31 2022	1647933631	0	3753	3753	3753
Tue Mar 22 14:20:29 2022	1647933629	0	3754	3754	3753
Tue Mar 22 14:20:00 2022	1647933600	0	3754	3754	3754
Tue Mar 22 14:20:00 2022	1647933600	0	3754	3754	3754
Tue Mar 22 14:20:43 2022	1647933643	0	3754	3755	3754
Tue Mar 22 14:20:27 2022	1647933627	0	3755	3755	3754
Tue Mar 22 14:20:00 2022	1647933600	0	3756	3756	3756
Tue Mar 22 14:20:26 2022	1647933626	0	3756	3756	3756
Tue Mar 22 14:20:33 2022	1647933633	0	3756	3757	3756
Tue Mar 22 14:19:42 2022	1647933582	3	3754	3757	3754
Tue Mar 22 14:20:42 2022	1647933642	0	3757	3758	3757
Tue Mar 22 14:20:27 2022	1647933627	0	3758	3758	3757
Tue Mar 22 14:20:39 2022	1647933639	0	3758	3758	3757
Tue Mar 22 14:19:42 2022	1647933582	3	3756	3758	3755
Tue Mar 22 14:20:41 2022	1647933641	1	3759	3759	3758
Tue Mar 22 14:20:37 2022	1647933637	0	3759	3760	3758
Tue Mar 22 14:19:42 2022	1647933582	3	3757	3760	3757
Tue Mar 22 14:20:27 2022	1647933627	0	3762	3762	3761
Tue Mar 22 14:20:38 2022	1647933638	0	3763	3763	3763
Tue Mar 22 14:20:35 2022	1647933635	0	3764	3765	3763
Tue Mar 22 14:20:33 2022	1647933633	0	3766	3766	3765
Tue Mar 22 14:20:35 2022	1647933635	0	3766	3766	3765
Tue Mar 22 14:20:33 2022	1647933633	0	3768	3768	3767
Tue Mar 22 14:20:33 2022	1647933633	0	3768	3769	3768
Tue Mar 22 14:20:26 2022	1647933626	0	3768	3769	3768
Tue Mar 22 14:19:45 2022	1647933585	0	3771	3772	3771
Tue Mar 22 14:20:35 2022	1647933635	0	3772	3772	3771
Tue Mar 22 14:20:39 2022	1647933639	0	3772	3772	3771
Tue Mar 22 14:20:27 2022	1647933627	0	3772	3772	3771
Tue Mar 22 14:20:33 2022	1647933633	0	3772	3772	3771
Tue Mar 22 14:20:27 2022	1647933627	0	3773	3773	3772
Tue Mar 22 14:19:45 2022	1647933585	0	3773	3773	3772
Tue Mar 22 14:20:38 2022	1647933638	0	3773	3773	3773
Tue Mar 22 14:20:34 2022	1647933634	0	3773	3773	3773
Tue Mar 22 14:20:43 2022	1647933643	0	3774	3774	3774
Tue Mar 22 14:19:42 2022	1647933582	3	3772	3775	3772
Tue Mar 22 14:20:35 2022	1647933635	0	3776	3776	3776
Tue Mar 22 14:20:35 2022	1647933635	0	3776	3777	3776
Tue Mar 22 14:20:30 2022	1647933630	0	3777	3777	3776
Tue Mar 22 14:20:39 2022	1647933639	0	3780	3780	3780
Tue Mar 22 14:20:26 2022	1647933626	0	3781	3781	3780
Tue Mar 22 14:20:31 2022	1647933631	0	3782	3782	3782
Tue Mar 22 14:20:35 2022	1647933635	0	3783	3784	3783
Tue Mar 22 14:20:36 2022	1647933636	0	3783	3784	3783
Tue Mar 22 14:20:38 2022	1647933638	0	3784	3784	3784
Tue Mar 22 14:20:39 2022	1647933639	0	3784	3785	3784
Tue Mar 22 14:20:27 2022	1647933627	0	3785	3785	3784
Tue Mar 22 14:20:38 2022	1647933638	0	3789	3789	3788
Tue Mar 22 14:20:26 2022	1647933626	0	3792	3792	3792
Tue Mar 22 14:20:27 2022	1647933627	0	3793	3793	3792
Tue Mar 22 14:20:37 2022	1647933637	0	3796	3796	3795
Tue Mar 22 14:20:27 2022	1647933627	0	3797	3797	3797
Tue Mar 22 14:19:45 2022	1647933585	0	3798	3798	3797
Tue Mar 22 14:20:33 2022	1647933633	0	3798	3798	3798
Tue Mar 22 14:20:30 2022	1647933630	0	3799	3799	3798
Tue Mar 22 14:20:39 2022	1647933639	0	3800	3800	3799
Tue Mar 22 14:20:27 2022	1647933627	0	3800	3800	3799
Tue Mar 22 14:20:34 2022	1647933634	0	3802	3802	3801
Tue Mar 22 14:20:30 2022	1647933630	0	3802	3802	3802
Tue Mar 22 14:20:38 2022	1647933638	0	3802	3802	3802
Tue Mar 22 14:20:31 2022	1647933631	0	3802	3802	3802
Tue Mar 22 14:19:45 2022	1647933585	0	3802	3803	3802
Tue Mar 22 14:20:29 2022	1647933629	0	3805	3805	3805
Tue Mar 22 14:20:33 2022	1647933633	0	3805	3806	3805
Tue Mar 22 14:20:35 2022	1647933635	0	3808	3808	3807
Tue Mar 22 14:20:42 2022	1647933642	0	3808	3808	3808
Tue Mar 22 14:19:42 2022	1647933582	3	3807	3809	3806
Tue Mar 22 14:20:30 2022	1647933630	0	3814	3814	3813
Tue Mar 22 14:20:33 2022	1647933633	0	3814	3814	3813
Tue Mar 22 14:20:35 2022	1647933635	0	3815	3815	3814
Tue Mar 22 14:19:42 2022	1647933582	3	3812	3815	3812
Tue Mar 22 14:20:37 2022	1647933637	0	3815	3815	3815
Tue Mar 22 14:20:36 2022	1647933636	0	3816	3816	3815
Tue Mar 22 14:20:33 2022	1647933633	0	3818	3818	3817
Tue Mar 22 14:19:45 2022	1647933585	0	3818	3819	3818
Tue Mar 22 14:19:45 2022	1647933585	0	3819	3819	3818
Tue Mar 22 14:20:33 2022	1647933633	0	3820	3820	3820
Tue Mar 22 14:20:37 2022	1647933637	0	3820	3820	3820
Tue Mar 22 14:20:27 2022	1647933627	0	3820	3821	3820
Tue Mar 22 14:20:42 2022	1647933642	0	3825	3825	3824
Tue Mar 22 14:20:38 2022	1647933638	0	3825	3826	3825
Tue Mar 22 14:20:36 2022	1647933636	0	3827	3827	3826
Tue Mar 22 14:19:45 2022	1647933585	0	3827	3827	3827
Tue Mar 22 14:20:27 2022	1647933627	0	3828	3828	3827
Tue Mar 22 14:20:36 2022	1647933636	0	3829	3829	3829
Tue Mar 22 14:20:27 2022	1647933627	0	3829	3829	3829
Tue Mar 22 14:19:45 2022	1647933585	0	3829	3830	3829
Tue Mar 22 14:20:34 2022	1647933634	0	3830	3830	3829
Tue Mar 22 14:20:33 2022	1647933633	0	3831	3832	3831
Tue Mar 22 14:20:29 2022	1647933629	0	3832	3833	3832
Tue Mar 22 14:20:34 2022	1647933634	0	3833	3833	3832
Tue Mar 22 14:20:39 2022	1647933639	0	3835	3835	3834
Tue Mar 22 14:20:38 2022	1647933638	0	3835	3835	3835
Tue Mar 22 14:19:42 2022	1647933582	3	3833	3836	3833
Tue Mar 22 14:20:34 2022	1647933634	0	3838	3838	3837
Tue Mar 22 14:20:36 2022	1647933636	0	3840	3840	3840
Tue Mar 22 14:20:30 2022	1647933630	0	3847	3847	3846
Tue Mar 22 14:20:36 2022	1647933636	0	3847	3848	3847
Tue Mar 22 14:20:29 2022	1647933629	0	3848	3848	3847
Tue Mar 22 14:20:31 2022	1647933631	0	3849	3849	3849
Tue Mar 22 14:20:39 2022	1647933639	0	3851	3851	3851
Tue Mar 22 14:20:27 2022	1647933627	0	3852	3852	3852
Tue Mar 22 14:20:38 2022	1647933638	0	3854	3854	3853
Tue Mar 22 14:20:29 2022	1647933629	0	3854	3854	3854
Tue Mar 22 14:20:42 2022	1647933642	0	3854	3854	3854
Tue Mar 22 14:20:37 2022	1647933637	0	3854	3855	3854
Tue Mar 22 14:20:36 2022	1647933636	0	3857	3857	3857
Tue Mar 22 14:20:31 2022	1647933631	0	3857	3857	3857
Tue Mar 22 14:20:35 2022	1647933635	0	3864	3864	3863
Tue Mar 22 14:20:31 2022	1647933631	0	3866	3866	3865
Tue Mar 22 14:20:41 2022	1647933641	0	3867	3868	3867
Tue Mar 22 14:20:36 2022	1647933636	0	3868	3869	3868
Tue Mar 22 14:20:29 2022	1647933629	0	3868	3869	3868
Tue Mar 22 14:19:42 2022	1647933582	3	3867	3870	3867
Tue Mar 22 14:20:30 2022	1647933630	0	3870	3870	3870
Tue Mar 22 14:20:32 2022	1647933632	0	3870	3871	3870
Tue Mar 22 14:20:36 2022	1647933636	0	3874	3874	3873
Tue Mar 22 14:20:31 2022	1647933631	0	3874	3874	3874
Tue Mar 22 14:20:27 2022	1647933627	0	3874	3874	3874
Tue Mar 22 14:20:33 2022	1647933633	0	3877	3877	3876
Tue Mar 22 14:20:30 2022	1647933630	0	3877	3877	3876
Tue Mar 22 14:20:29 2022	1647933629	0	3877	3877	3877
Tue Mar 22 14:20:36 2022	1647933636	0	3877	3878	3877
Tue Mar 22 14:20:30 2022	1647933630	0	3879	3879	3878
Tue Mar 22 14:20:27 2022	1647933627	0	3879	3879	3879
Tue Mar 22 14:20:36 2022	1647933636	0	3882	3882	3881
Tue Mar 22 14:20:29 2022	1647933629	0	3884	3884	3884
Tue Mar 22 14:20:35 2022	1647933635	0	3885	3885	3885
Tue Mar 22 14:20:35 2022	1647933635	0	3886	3886	3886
Tue Mar 22 14:20:29 2022	1647933629	0	3887	3887	3886
Tue Mar 22 14:20:31 2022	1647933631	0	3888	3888	3888
Tue Mar 22 14:20:38 2022	1647933638	0	3892	3892	3891
Tue Mar 22 14:20:35 2022	1647933635	0	3892	3892	3891
Tue Mar 22 14:20:36 2022	1647933636	0	3892	3892	3891
Tue Mar 22 14:20:34 2022	1647933634	0	3892	3892	3892
Tue Mar 22 14:20:37 2022	1647933637	0	3893	3893	3892
Tue Mar 22 14:20:30 2022	1647933630	0	3894	3895	3894
Tue Mar 22 14:19:42 2022	1647933582	3	3892	3895	3892
Tue Mar 22 14:19:42 2022	1647933582	3	3893	3895	3892
Tue Mar 22 14:20:41 2022	1647933641	0	3896	3896	3895
Tue Mar 22 14:20:36 2022	1647933636	0	3896	3897	3896
Tue Mar 22 14:20:30 2022	1647933630	0	3898	3898	3898
Tue Mar 22 14:20:35 2022	1647933635	0	3900	3900	3899
Tue Mar 22 14:20:37 2022	1647933637	0	3901	3902	3901
Tue Mar 22 14:20:38 2022	1647933638	1	3903	3903	3901
Tue Mar 22 14:20:36 2022	1647933636	0	3904	3904	3903
Tue Mar 22 14:20:29 2022	1647933629	0	3908	3908	3907
Tue Mar 22 14:20:31 2022	1647933631	0	3909	3909	3909
Tue Mar 22 14:20:35 2022	1647933635	0	3910	3911	3910
Tue Mar 22 14:20:34 2022	1647933634	0	3912	3912	3911
Tue Mar 22 14:20:41 2022	1647933641	0	3912	3912	3911
Tue Mar 22 14:20:42 2022	1647933642	0	3913	3914	3913
Tue Mar 22 14:20:30 2022	1647933630	0	3914	3914	3914
Tue Mar 22 14:20:36 2022	1647933636	0	3915	3915	3915
